,id,date,city,state,type,ideology,subideology,group,description,image
3914,64321,2/7/2024,Carmel,IN,Antisemitic Incident:Harassment,,,,"Middle school students shouted, ""All hail Hitler!"" in front of a Jewish classmate.",
3915,64573,2/7/2024,West Hartford,CT,Antisemitic Incident:Harassment,,,,A synagogue's Zoom program related to Israel was disrupted by an individual who went on an antisemitic rant.,
3916,64618,2/7/2024,Indianapolis,IN,Antisemitic Incident:Vandalism,,,,A mezuzah was ripped from the doorframe of a Jewish household and discarded.,
3917,64632,2/7/2024,Silver Spring,MD,Antisemitic Incident:Harassment,,,,"A Jewish organization received an antisemitic email stating that ""JooBastards"" are impersonating true Israelites and facilitating an ""invasion"" of the United States. The email also called for Jews to be exterminated.",
3918,64755,2/7/2024,Cincinnati,OH,Antisemitic Incident:Harassment,,,,A Jewish community center received dozens of harassing anti-Israel comments on Facebook.,
3919,64760,2/7/2024,Portland,OR,Antisemitic Incident:Harassment,,,,"A synagogue received a message that accused the congregation of supporting genocide and described Zionism as a ""disgusting racist supremacist ideology"" that ""most [sic] be destroyed by any means.""",
3920,65025,2/7/2024,Newark,NJ,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Rutgers University, protesters held signs with messages that included: ""When people are occupied resistance is justified.""",
3921,65026,2/7/2024,Philadelphia,PA,Antisemitic Incident:Vandalism,,,,"Graffiti was drawn on the Drexel University Hillel that read: ""Free Gaza.""",
3922,66219,2/7/2024,Sweetwater,WY,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Active Clubs,"WY Active Club, a white supremacist group, distributed propaganda that read: ""Keep WY White,"" ""No More Wars for Israel, End Jewish Terror,"" ""Conquer or Die” and ""WY Active Club.”",
3923,66682,2/7/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"An individual tore down fliers raising awareness of Israeli hostages taken by Hamas on October 7, 2023.",
3924,66683,2/7/2024,Rochester,NY,Antisemitic Incident:Harassment,,,,An individual experienced antisemitic harassment on the campus of the University of Rochester.,
3925,64031,2/6/2024,Bellingham,WA,Antisemitic Incident:Harassment,,,,Jews are committing genocide in the Middle East was written on a white board at Western Washington University.,
3926,64241,2/6/2024,Scarsdale,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a locker at a high school.,
3927,64242,2/6/2024,Grand Rapids,MI,Antisemitic Incident:Harassment,,,,A middle school student made antisemitic jokes directed at a Jewish classmate.,
3928,64243,2/6/2024,Edgewater,MD,Antisemitic Incident:Harassment,,,,A student drew a swastika on a Jewish classmate's notebook and repeatedly performed Nazi salutes.,
3929,64244,2/6/2024,Boynton Beach,FL,Antisemitic Incident:Harassment,,,,"Fliers with antisemitic conspiracy theories were distributed in a public area. The fliers read, in part: ""Over the centuries, aliens have gained control of our minds by using religion...Jews may now be the most victimized people of all.""",
3930,64245,2/6/2024,Sonora,CA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed antisemitic fliers in a residential neighborhood that read, ""Every single aspect of the slave trade was Jewish.""",
3931,64249,2/6/2024,Whatcom,WA,Antisemitic Incident:Harassment,,,City Council Death Squad,"A county council meeting was disrupted by an individual associated with the antisemitic City Council Death Squad who made antisemitic comments including: ""The Jews did 9/11"" and ""They've got these tunnels under New York where they're drinking children's blood and raping them.""",
3932,64250,2/6/2024,Framingham,MA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League made antisemitic remarks during a city council meeting.,
3933,64264,2/6/2024,Norwich,CT,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located at an elementary school.,
3934,64269,2/6/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A Jewish person was approached by an individual who stated, ""Israel is acting like Nazi Germany.""",
3935,64271,2/6/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Graffiti that included a swastika and SS bolts were located near a park.,
3936,64282,2/6/2024,Hadley,MA,Antisemitic Incident:Harassment,,,,"An employee made threatening and conspiratorial antisemitic comments to a Jewish coworker, including, ""The Jewish blood suckers run world"" and ""The United States is run by Jews and one day they will all be killed.""",
3937,64472,2/6/2024,Cannon Beach,OR,Antisemitic Incident:Harassment,,,City Council Death Squad,A city council meeting was disrupted by an individual associated with the antisemitic City Council Death Squad who made antisemitic and racist comments.,
3938,64657,2/6/2024,Boston,MA,Antisemitic Incident:Vandalism,,,,An individual tore down fliers raising awareness of Israeli hostages at Boston University.,
3939,64702,2/6/2024,Rochester,NY,Antisemitic Incident:Harassment,,,,"An individual shouted, ""Dirty Jews, get out of Palestine"" at two yeshiva students.",
3940,64800,2/6/2024,Lynchburg,VA,Antisemitic Incident:Harassment,,,,"A synagogue received an antisemitic postcard that read: ""Is there a child rape, torture, and murder tunnel under your building? We have the Zyklon B. Use discount code 'GASTHEJEWS' and save 10% on your order.""",
3941,65021,2/6/2024,Raleigh,NC,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at North Carolina State University, protesters displayed signs with messages that included: ""Resistance against occupation is a human right.""",
3942,65022,2/6/2024,San Francisco,CA,Antisemitic Incident:Harassment,,,,A student made antisemitic comments related to Israel during a class at San Francisco State University.,
3943,65023,2/6/2024,Garden City,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at Adelphi University, protesters held signs with messages that included: ""Intifada, Intifada, long live the Intifada."" A speaker also stated, ""Footage from the ground of Palestine is soaked in blood. And that blood is on the hands of every Long Island educational administrator who allowed this event to continue. Who allowed Zionists on their campuses.""",
3944,65024,2/6/2024,Gainesville,FL,Antisemitic Incident:Harassment,,,,"Anti-Israel protesters disrupted a Hillel event at the University of Florida that was being hosted at the Student Union about Israel and Palestine. Protesters held signs with messages that included: ""From the river to the sea, Palestine will be free."" An attendee also claimed during the Q&amp;A that Jewish people are colonizers.",
3945,65711,2/6/2024,Midway,UT,Antisemitic Incident:Harassment,,,,A city council meeting was disrupted by an individual who made antisemitic and racist comments.,
3946,66409,2/6/2024,Thornton,CO,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, hung a banner from an overpass that read: ""No Zionists in government, we serve one nation."" The group also distributed propaganda that read: ""America first,"" ""United we stand"" and ""Defend American labor.""",
3947,66679,2/6/2024,Phoenix,AZ,Antisemitic Incident:Vandalism,,,,Swastikas and other antisemitic graffiti were found around a school.,
3948,66680,2/6/2024,Santa Ana,CA,Antisemitic Incident:Harassment,,,,"Anti-Zionist posters were displayed at a high school, including a poster that read: ""From the river to the sea, Palestine will be free,"" a slogan commonly used to call for an end to the Jewish state.",
3949,66681,2/6/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,"An individual running a fundraiser to attend a trip to Israel received an antisemitic message that read: ""Fat L big ass Kike n----- Imma [sic] bomb your house.""",
3950,64239,2/5/2024,Raleigh,NC,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League distributed antisemitic fliers in a residential neighborhood.,
3951,64240,2/5/2024,Dallas,TX,Antisemitic Incident:Harassment,,,,A city council member received a threatening antisemitic and anti-Israel email.,
3952,64246,2/5/2024,Plainview,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in two middle school classrooms in the same school.,
3953,64270,2/5/2024,Rancho Cordova,CA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League made antisemitic remarks during a city council meeting.,
3954,66676,2/5/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,A Jewish alderman received an antisemitic letter in the mail featuring an image of Benjamin Netanyahu with horns and blood coming out of his mouth.,
3955,66677,2/5/2024,Dorchester,MA,Antisemitic Incident:Harassment,,,,"An individual displayed a sign with a swastika, which was visible to their neighbor.",
3956,66678,2/5/2024,Queens,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on an individual's home.,
3958,63992,2/4/2024,Hewlett,NY,Antisemitic Incident:Assault,,,,"An individual allegedly stole a pro-Israel sign from a home; when the victim demanded the sign back, the assailant stated, ""You Jews are killing Palestinians"" and physically assaulted the victim.",
3959,64125,2/4/2024,Winterhaven,CA,Antisemitic Incident:Assault,,,,"An individual physically assaulted a neighbor and made antisemitic comments including calling the victim: ""Fucking dirty Jew who deserves to be attacked like Israel should be attacked.""",
3960,64130,2/4/2024,Rockaway,NY,Antisemitic Incident:Harassment,,,,An individual blocked traffic and made antisemitic comments.,
3961,64215,2/4/2024,Mequon,WI,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed propaganda around a residential neighborhood that read: ""Every single aspect of the media is Jewish"" and ""Every single aspect of 9/11 is Jewish.""",
3962,64235,2/4/2024,Imperial Beach,CA,Antisemitic Incident:Harassment,,,,Antisemitic fliers claiming that Jews control the media were distributed in a residential area.,
3963,66675,2/4/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,A swastika was spray-painted onto a building.,
3965,63937,2/3/2024,Oakland,CA,Antisemitic Incident:Vandalism,,,,"""Vote Hamas for president 2024"" was written on a public wall.",
3966,63956,2/3/2024,Seven Valleys,PA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a rock at a park.,
3967,64916,2/3/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,Swastika graffiti was carved into a table on Loyala University campus.,
3968,65020,2/3/2024,Washington,DC,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at George Washington University, protesters displayed signs with messages that included: ""Divest from zionist genocide"" and ""From the river to the sea.""",
3970,63932,2/2/2024,Washington,DC,Antisemitic Incident:Vandalism,,,,"A swastika was painted over a sign that read: ""#StopArmingIsrael.""",
3971,63960,2/2/2024,Wausau,WI,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed fliers in a residential area that read: ""Every single aspect of the Jewish Talmud is Satanic.""",
3972,63962,2/2/2024,Columbus,OH,Antisemitic Incident:Harassment,,,,"Jewish students eating Shabbat dinner at the Ohio State University Hillel were interrupted when other students allegedly began banging on the windows and shouting, ""Free Palestine.""",
3973,63965,2/2/2024,Manhattan,NY,Antisemitic Incident:Assault,,,,A Jewish Columbia University student was shoved and chased by a group of anti-Israel protesters who noticed the student's Israeli flag shirt.,
3974,63983,2/2/2024,San Luis Obispo,CA,Antisemitic Incident:Harassment,,,,"Two individuals approached a synagogue, began taking photos and made anti-Israel comments when approached by security personnel.",
3975,64008,2/2/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,Members of the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,
3976,64037,2/2/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"An individual in a passing car yelled, ""Free Palestine, you stupid bitches"" at a visibly Jewish family.",
3977,64044,2/2/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,Loyola University's Hillel was vandalized with a swastika.,
3978,64078,2/2/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A truck displayed electronic messages at Columbia University, including: ""Israel is the new Nazi Germany"" and ""Daily Reminder: Israel Steals Palestinian Organs.""",
3979,64112,2/2/2024,Rutherford,NJ,Antisemitic Incident:Harassment,,,,"A middle school student stated, ""Shut up, Jew"" to a Jewish classmate.",
3980,64122,2/2/2024,Montclair,NJ,Antisemitic Incident:Harassment,,,,"A student on a playground repeatedly yelled, ""I hate Jews!""",
3981,64128,2/2/2024,Napa,CA,Antisemitic Incident:Harassment,,,,"An individual displayed a sign on their yard that read: ""CA Senate candidate Adam Schiff, a Jew is anti-American.""",
3982,64150,2/2/2024,Rochester,NY,Antisemitic Incident:Vandalism,,,,Swastikas and other antisemitic graffiti were found on the campus of the University of Rochester.,
3983,64151,2/2/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"Art galleries were vandalized with messages including: ""Intifada,"" ""Zionism is Terrorism,"" ""Zionism is White Supremacy,"" ""Zionism is Colonialism"" and ""Stop Selling to Zionists, Stop Working with Zionists.""",
3984,64194,2/2/2024,Silver Spring,MD,Antisemitic Incident:Harassment,,,,"An individual at a senior living facility yelled antisemitic slurs at a Jewish resident, including: ""Die kike"" and ""Jew bastard.""",
3985,64768,2/2/2024,Pittsburgh,PA,Antisemitic Incident:Harassment,,,,"A Jewish organization received an email supporting the antisemitic conspiracy theory that police are helping to cover up tunnels ""found beneath an Orthodox synagogue in NYC.""",
3986,64797,2/2/2024,Richmond,VA,Antisemitic Incident:Harassment,,,,"Middle school student stated, ""Heil Hitler"" to a Jewish classmate.",
3987,65015,2/2/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Barnard College, protesters held signs with messages that included: ""Intifada.""",
3988,65016,2/2/2024,New Brunswick,NJ,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Rutgers University, protesters held signs with messages that included: ""Zionism kills; Rutgers endorses"" and ""Resistance is justified when people are colonized.""",
3989,65017,2/2/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Columbia University, protesters displayed signs with messages that included: ""Victory to the Palestinian Resistance.""",
3990,65018,2/2/2024,Providence,RI,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Brown University, protesters chanted, ""From the river to the sea, Palestine will be free.""",
3991,65019,2/2/2024,Ithaca,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at Cornell University, a speaker stated: ""We take our cue from the armed resistance in Palestine. We are in solidarity with the armed resistance in Palestine from the river to the sea.""",
3992,66551,2/2/2024,Chesapeake,VA,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""America first,"" ""Strong families, strong nations,"" ""For the nation, against the state"" and ""To ourselves and our posterity.""",
3993,66673,2/2/2024,Portland,ME,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally, protesters displayed signs with messages such as: ""[Israeli flag] = [Swastika flag]"" and ""Resistance =/= Terrorism.""",
3994,66674,2/2/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"An individual tore down fliers raising awareness of Israeli hostages taken by Hamas on October 7, 2023.",
3995,63930,2/1/2024,Washington,DC,Antisemitic Incident:Vandalism,,,,"""Zionism = Genocide"" was written on a public utility box.",
3996,63968,2/1/2024,Fair Lawn,NJ,Antisemitic Incident:Vandalism,,,,"Graffiti was found in a high school boys bathroom depicting a swastika, a Palestinian flag, and the words ""Fuck Israel.""",
3997,63985,2/1/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was spray-painted in front of a Jewish-owned business.,
3998,63991,2/1/2024,Malden,MA,Antisemitic Incident:Harassment,,,,An individual wore a jacket featuring a large swastika at a train station.,
3999,64038,2/1/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,"A sticker was pasted on a mailbox that read: ""From the river to the sea, Palestine will be free.""",
4000,64058,2/1/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,"Jewish elementary school students were repeatedly bullied by classmates, including being told, ""all the Jews are going to die,"" ""Jews need to leave the country"" and that BIPOC Jews ""can't be Jewish because Jews are white.""",
4001,64073,2/1/2024,Palatine,IL,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a public bike path.,
4002,64091,2/1/2024,Madison,WI,Antisemitic Incident:Vandalism,,,,The University of Wisconsin Hillel building was egged.,
4003,64119,2/1/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,"After the passage of an anti-Israel resolution at the University of Michigan, faculty chanted, ""From the river to the sea, Palestine will be free.""",
4004,64137,2/1/2024,Belmont,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located in a bathroom at an elementary/middle school.,
4005,64156,2/1/2024,Franklin Lakes,NJ,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located in a bathroom at a middle school.,
4006,64211,2/1/2024,Trenton,NJ,Antisemitic Incident:Harassment,,,,"An orthodox individual was called a ""Jew"" in a derogatory tone on the street by a passerby.",
4007,64229,2/1/2024,Marblehead,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in a middle school.,
4008,65012,2/1/2024,San Antonio,TX,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of Texas, San Antonio, protesters held signs with messages that included: ""Zionism = racism.""",
4009,65013,2/1/2024,East Lansing,MI,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Michigan State University, protesters held signs with messages that included: ""From the river to the sea, Palestine will be free.""",
4010,65014,2/1/2024,San Francisco,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of San Francisco, protesters displayed signs with messages that included: ""From Oakland to Gaza: Intifada! Intifada!""",
4011,65548,2/1/2024,Champaign,IL,Antisemitic Incident:Harassment,,,,"Students at the University of Illinois were offered extra credit to attend a meeting with a speaker who made anti-Zionist comments, including stating, ""Zionism is racism"" and ""How you act today is how you would have acted during the actual Holocaust"" in reference to the war in Gaza.",
4012,66203,2/1/2024,Duluth,MN,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""American spirit, European blood,"" ""Free occupied America,"" ""Forward for a new American nation state"" and ""United we stand.""",
4013,66237,2/1/2024,Brookings,SD,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""Reject poison,"" ""Strong families, strong nations,"" ""Revolution is tradition"" and ""To ourselves and our posterity.""",
4014,66385,2/1/2024,Gulfport,MS,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""Reclaim America,"" ""American spirit, European blood"" and ""Life, liberty, victory.""",
4015,66405,2/1/2024,Mitchell,SD,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""For the nation, against the state,"" ""United we stand,"" ""Free occupied America"" and ""Life, liberty, victory.""",
4016,66669,2/1/2024,Palo Alto,CA,Antisemitic Incident:Harassment,,,,"An elementary school student told a Jewish classmate that ""Jews are bad"" and that Jews kill people.",
4017,66670,2/1/2024,Manhattan,NY,Antisemitic Incident:Assault,,,,"An individual approached a victim and asked for money. When the victim declined, the attacker said, ""Don't Jews always have money?"" then pushed the victim to the ground and stole his wallet.",
4018,66671,2/1/2024,Derry,PA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a chair at a school.,
4019,66672,2/1/2024,Philadelphia,PA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on the wall of a store.,
4020,63501,1/31/2024,Fairfield,CT,Antisemitic Incident:Harassment,,,,"A middle school student approached a classmate, asked if they are Jewish, then performed a Nazi salute while stating: ""I support Hitler.""",
4021,63535,1/31/2024,Detroit,MI,Antisemitic Incident:Harassment,,,,A known offender sent an antisemitic email to a Jewish organization.,
4022,63541,1/31/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,"At a hearing for a ceasefire resolution, an individual stated to a Jewish person, ""October 7 was the best day of my life.""",
4023,63557,1/31/2024,Chesapeake,VA,Antisemitic Incident:Vandalism,,,,Swastikas and other hateful graffiti were left on a walking path near a school.,
4024,63634,1/31/2024,Philadelphia,PA,Antisemitic Incident:Assault,,,,"A Black-Jewish student was harassed by classmates who questioned the student's celebrating of Jewish holidays, called the student ""Jew boy"" and the N-word and physically assaulted the student.",
4025,63655,1/31/2024,Toms River,NJ,Antisemitic Incident:Harassment,,,,A town council meeting was disrupted by an individual who made antisemitic comments.,
4026,63759,1/31/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,"Graffiti was located in the bathroom of a high school that included a swastika and read: ""End Palestine, End the West, Save the West, Seig Heil.""",
4027,63781,1/31/2024,Brooklyn,NY,Antisemitic Incident:Harassment,,,,Elementary school students performed Nazi salutes in front of a Jewish classmate.,
4028,63831,1/31/2024,Atlanta,GA,Antisemitic Incident:Harassment,,,,"A Jewish public official received a postcard that read: ""Jews are rats"" and ""Is there a child rape, torture, and murder tunnel under your house? We have the Zyklon B. Use code 'GASTHEJEWS' for 10% off!""",
4029,63858,1/31/2024,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a public sidewalk.,
4030,63881,1/31/2024,Palo Alto,CA,Antisemitic Incident:Harassment,,,,A public official was shouted over by audience members after mentioning sexual violence perpetrated by Hamas on October 7.,
4031,63895,1/31/2024,West Grove,PA,Antisemitic Incident:Harassment,,,,Swastikas were drawn in chalk at an elementary school.,
4032,63909,1/31/2024,Park City,UT,Antisemitic Incident:Harassment,,,,"Individuals poured water on furniture in the lobby of a hotel, forming a swastika.",
4033,64482,1/31/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,A Jewish individual received an antisemitic voicemail.,
4034,65010,1/31/2024,Fairfax,VA,Antisemitic Incident:Harassment,,,,"At an anti-Israel walkout at George Mason University, a protest leader urged the crowd to state, ""stand up against Zionism.""",
4035,65011,1/31/2024,University Park,TX,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Southern Methodist University, protesters held signs with messages that included: ""From the river to the sea, Palestine will be free.""",
4036,66667,1/31/2024,Oakland,CA,Antisemitic Incident:Harassment,,,,"A rabbi was sent an anti-Israel letter in the mail admonishing him to show support for Palestinians. The letter concluded: ""Your congregation and the world are watching.""",
4037,66668,1/31/2024,Merion Station,PA,Antisemitic Incident:Harassment,,,,An individual made antisemitic comments to an employee at a business.,
4040,63503,1/30/2024,Worcester,MA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League mailed anti-trans and antisemitic fliers to government officials that read: ?Trannies don?t exist: You will never be a real woman. You have no womb.""",
4041,63558,1/30/2024,La Jolla,CA,Antisemitic Incident:Harassment,,,,"A note was placed next to a paper with a Jewish student's contact information that read: ""Be careful of this delusional Israeli Zionist"" in a residence hall at the University of California, San Diego.",
4042,63560,1/30/2024,Lynchburg,VA,Antisemitic Incident:Harassment,,,Nation of Islam,"A synagogue received an email that promoted ""The Secret Relationship Between Blacks and Jews,"" an antisemitic text published by the Nation of Islam. ",
4043,63561,1/30/2024,Menlo Park,CA,Antisemitic Incident:Harassment,,,,"A middle school student stated: ""Fucking Jew, the Nazi salute to you.""",
4044,63574,1/30/2024,Holliston,MA,Antisemitic Incident:Harassment,,,,"A student sent antisemitic messages and made antisemitic and anti-Israel comments to a Jewish classmate, including, ""All Jews should die"" and ""Israel is bad.""",
4045,63590,1/30/2024,Burlington,VT,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League disrupted a city council meeting with antisemitic remarks.,
4046,63615,1/30/2024,West Lafayette,IN,Antisemitic Incident:Harassment,,,,"A synagogue received a threatening antisemitic phone call from an individual who threatened to ""Destroy the fucking white Jews. All of you.""",
4047,63656,1/30/2024,Brooklyn,NY,Antisemitic Incident:Harassment,,,,A book with swastika and other Nazi symbols was left in front of a home.,
4048,63716,1/30/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"An individual yelled at a Jewish person on the street, ""What, Jew Lady? You don't like my antisemitic rhetoric?""",
4049,63742,1/30/2024,Dallas,TX,Antisemitic Incident:Vandalism,,,,A swastika and racist messages were left in a high school bathroom.,
4050,63801,1/30/2024,Englewood,NJ,Antisemitic Incident:Harassment,,,,An anti-Israel note was placed in the school mailbox of a Jewish teacher.,
4051,63812,1/30/2024,Cave Creek,AZ,Antisemitic Incident:Harassment,,,,A Jewish artist received an antisemitic email after displaying a piece at a gallery.,
4052,63817,1/30/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"An individual on a train noticed a Jewish person's Star of David necklace and yelled, ""You Jewish hooker, get off this train!""",
4053,63830,1/30/2024,Nampa,ID,Antisemitic Incident:Harassment,,,,Students performed a Nazi salute toward a Jewish classmate.,
4054,63883,1/30/2024,Fredericksburg,VA,Antisemitic Incident:Harassment,,,,"""From the river to the sea"" was drawn in chalk on the campus of the University of Mary Washington.",
4055,63911,1/30/2024,Killeen,TX,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League mailed antisemitic postcards to city councilmembers that read: ""The Holocaust = Fake News"" and ""Jews did 9/11.""",
4056,63913,1/30/2024,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,An individual tore down fliers raising awareness of Israeli hostages.,
4057,64557,1/30/2024,Davis,CA,Antisemitic Incident:Vandalism,,,,"""Sieg Heil"" was scratched into a library bathroom mirror at UC Davis.",
4058,64566,1/30/2024,Denver,CO,Antisemitic Incident:Harassment,,,,"A Jewish organization received an online message that included: ""SIEGHEIL [sic]"".",
4059,64584,1/30/2024,Ponte Vedra,FL,Antisemitic Incident:Harassment,,,,"A Jewish middle school student was harassed by classmates who performed Nazi salutes and made antisemitic comments such as: ""Hitler [did] a good job by killing so many Jews.""",
4060,64765,1/30/2024,Pittsburgh,PA,Antisemitic Incident:Harassment,,,,A Jewish newspaper received an antisemitic and anti-Israel email.,
4061,65009,1/30/2024,Long Beach,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at California State University, Long Beach, protesters displayed signs with messages that included: ""Resistance against occupation is a human right."" A speaker also accused the school of stating, ""neutrality in the face of genocide perpetrated by the Zionist state of Israel.""",
4062,66406,1/30/2024,Handem,CT,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Not stolen, conquered,"" ""No Zionists in government, we serve one nation"" and ""Strong families, strong nations.""",
4063,66666,1/30/2024,Ithaca,NY,Antisemitic Incident:Vandalism,,,,"Students at Cornell University pasted fliers around campus that read: ""Zionism [doesn't equal] Judaism,"" ""Zionist donors and trustees. Hands off our universities,"" ""Palestina, Kurdistina, Intifada"" and fliers calling for Boycott, Divestment and Sanctions (BDS). A class roster containing names and images of students in a PhD program was also vandalized, with the name of a Jewish student who had complained to the administration about the fliers X'd out and the word ""TRAITOR"" written underneath his image.",
4065,63457,1/29/2024,Denver,CO,Antisemitic Incident:Harassment,,,,"A sign was posted in a public area that read: ""You are born a gender it stays that way"" and ""Gaza perseverance against the evil Ashkenazi Jews.""",
4066,63478,1/29/2024,Washington,DC,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located in a public area.,
4067,63488,1/29/2024,Washington,DC,Antisemitic Incident:Harassment,,,,"A Jewish organization received a threatening voice message from an individual who stated, ""Promoting Israel is disgusting... Kill yourself, don't have a good day. You need to die"" and made other violent remarks.",
4068,63502,1/29/2024,Hartland,MI,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed fliers that read: ""Every single aspect of abortion is Jewish.""",
4069,63517,1/29/2024,Osh Kosh,WI,Antisemitic Incident:Harassment,,,,A synagogue received an antisemitic bomb threat.,
4070,63548,1/29/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"Graffiti that equated an Israeli flag and a swastika and read: ""Free Palestine,"" ""Fuck Israel,"" ""Fuck Islam"" and ""109 countries"" was located at a subway station.",
4071,63583,1/29/2024,San Diego,CA,Antisemitic Incident:Harassment,,,,"An individual entered a Jewish fraternity at San Diego State University during an event and harassed residents, calling them: ""Fucking dirty Jews"" and ""Seinfeld 1 and Seinfeld 2.""",
4072,63598,1/29/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,Graffiti that included swastikas and a racist statement was located at a high school.,
